Название,"Цена, руб.",Год выпуска,"Пробег, км.",Тип кузова,Цвет,"Объем двигателя, л.","Мощность двигателя, л/с",Тип двигателя,"Налог, руб.",Тип коробки передач,Привод,Положение руля,Состояние,Число владельцев,ПТС,"Время владения, г.",Таможня,URL адрес 
Kia Rio IV,829000,2018,56886,седан,серебристый,1.4,100,Бензин,1150,механическая,передний,Левый,Не требует ремонта,1,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1104255836-b28882f5/
Kia Rio IV Рестайлинг,974000,2020,6216,седан,серый,1.4,100,Бензин,1000,механическая,передний,Левый,Не требует ремонта,1,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1104191992-a2aa4053/
Kia Rio 4-speed III,540000,2011,160000,седан,чёрный,1.6,123,Бензин,4182,автоматическая,передний,Левый,Не требует ремонта,3 или больше,Оригинал,3.2,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1104873371-75aa40d2/
Kia Rio 5-speed III,515000,2011,224671,седан,зелёный,1.6,123,Бензин,2583,механическая,передний,Левый,Не требует ремонта,3 или больше,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1104212038-7e8bfcb5/
Kia Rio III Рестайлинг,615000,2015,103000,седан,серебристый,1.4,107,Бензин,2675,механическая,передний,Левый,Не требует ремонта,1,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1104197673-c0e229ca/
Kia Rio III Рестайлинг,680000,2017,143000,седан,белый,1.6,123,Бензин,4182,автоматическая,передний,Левый,Не требует ремонта,3 или больше,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1104872033-6214920f/
Kia Rio 4-speed III,660000,2014,150000,седан,синий,1.6,123,Бензин,2460,автоматическая,передний,Левый,Не требует ремонта,2,Дубликат,,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1104872323-fe0ffd2e/
Kia Rio IV,980000,2019,49500,седан,синий,1.6,123,Бензин,3075,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1104872173-276d6050/
Kia Rio IV,769000,2018,56145,седан,белый,1.4,100,Бензин,1000,механическая,передний,Левый,Не требует ремонта,1,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1103897090-b38f1999/
Kia Rio X-Line IV,1165000,2018,19577,хэтчбек 5 дв.,синий,1.6,123,Бензин,2583,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1103472040-1004d870/
Kia Rio IV,715000,2017,98000,седан,синий,1.4,100,Бензин,2000,автоматическая,передний,Левый,Не требует ремонта,2,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1102532610-8a78548a/
Kia Rio 5-speed III,345000,2012,179000,седан,белый,1.6,123,Бензин,4182,механическая,передний,Левый,Не требует ремонта,3 или больше,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1104870417-2ac5f85b/
Kia Rio IV Рестайлинг,1090000,2020,26600,седан,белый,1.6,123,Бензин,4182,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1104114609-b22a0292/
Kia Rio IV,1030000,2020,9189,седан,белый,1.6,123,Бензин,4182,механическая,передний,Левый,Не требует ремонта,1,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1104145611-79e5df76/
Kia Rio IV Рестайлинг,1170000,2020,8100,седан,чёрный,1.6,123,Бензин,4182,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1104748790-c862ca93/
Kia Rio 6-speed III,550000,2014,92000,седан,чёрный,1.6,123,Бензин,2460,механическая,передний,Левый,Не требует ремонта,3 или больше,Дубликат,11.9,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1104839189-1ee4d9e3/
Kia Rio IV Рестайлинг,1150000,2020,12000,седан,белый,1.6,123,Бензин,4182,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1103864088-46ed2a7c/
Kia Rio IV,928000,2018,63000,седан,белый,1.6,123,Бензин,2460,механическая,передний,Левый,Не требует ремонта,2,Оригинал,4.3,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1104787708-77fbd028/
Kia Rio IV Рестайлинг,1190000,2020,16000,седан,серый,1.6,123,Бензин,4182,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1104259852-b77015af/
Kia Rio I Рестайлинг,200000,2005,280000,универсал 5 дв.,серый,1.5,97,Бензин,970,автоматическая,передний,Левый,Не требует ремонта,3 или больше,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1104869762-df7c96fc/
Kia Rio IV Рестайлинг,1145000,2020,14000,седан,белый,1.6,123,Бензин,4182,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1104853445-18ff4d9e/
Kia Rio III Рестайлинг,748000,2015,121000,седан,голубой,1.6,123,Бензин,2460,механическая,передний,Левый,Не требует ремонта,1,Оригинал,6.2,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1104785609-0f32b2fb/
Kia Rio IV Рестайлинг,1500000,2020,17000,седан,синий,1.6,123,Бензин,4182,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,10.8,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1104276225-3ec2c7b3/
Kia Rio 4-speed III,460000,2013,113000,седан,серебристый,1.6,123,Бензин,4182,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,8.7,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1104864893-86c10a81/
Kia Rio II Рестайлинг,311990,2009,220000,хэтчбек 5 дв.,серый,1.4,97,Бензин,970,механическая,передний,Левый,Не требует ремонта,2,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1104862370-9fc8afff/
Kia Rio IV,730000,2017,190000,седан,белый,1.6,123,Бензин,4182,автоматическая,передний,Левый,Не требует ремонта,2,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1103209538-54045885/
Kia Rio III Рестайлинг,480000,2015,214124,седан,коричневый,1.6,123,Бензин,2460,автоматическая,передний,Левый,Не требует ремонта,2,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1104115266-744946e1/
Kia Rio III Рестайлинг,550000,2017,251000,седан,белый,1.4,107,Бензин,3638,автоматическая,передний,Левый,Не требует ремонта,2,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1103116628-673e048e/
Kia Rio III Рестайлинг,730000,2017,93000,седан,белый,1.6,123,Бензин,4182,автоматическая,передний,Левый,Не требует ремонта,2,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1103473911-6315377b/
Kia Rio III Рестайлинг,850000,2017,9700,седан,чёрный,1.4,107,Бензин,2247,механическая,передний,Левый,Не требует ремонта,1,Оригинал,4.5,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1104779007-fb262363/
Kia Rio II,290000,2006,300000,седан,чёрный,1.4,97,Бензин,970,автоматическая,передний,Левый,Не требует ремонта,2,Дубликат,,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1103185844-12ce6d9f/
Kia Rio IV,790000,2018,51000,седан,серый,1.6,123,Бензин,3690,автоматическая,передний,Левый,Не требует ремонта,2,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1088882754-3a81ae83/
Kia Rio 5-speed III,620000,2013,102000,седан,чёрный,1.6,123,Бензин,2460,механическая,передний,Левый,Не требует ремонта,3 или больше,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1103549640-a5a392e3/
Kia Rio III Рестайлинг,720000,2015,132750,седан,чёрный,1.6,123,Бензин,4182,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1104059783-f353efb3/
Kia Rio III Рестайлинг,660000,2016,210000,седан,серебристый,1.6,123,Бензин,4182,автоматическая,передний,Левый,Не требует ремонта,2,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1103635700-bdc82667/
Kia Rio IV,1000000,2019,53000,седан,чёрный,1.6,123,Бензин,3690,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1102402885-45d9e578/
Kia Rio 6-speed III,550000,2014,122000,седан,серебристый,1.6,123,Бензин,4182,механическая,передний,Левый,Не требует ремонта,3 или больше,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1103617056-0b62a90b/
Kia Rio III Рестайлинг,655000,2016,215000,седан,белый,1.6,123,Бензин,4182,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1103608328-890c9b9b/
Kia Rio III Рестайлинг,765000,2017,39500,седан,коричневый,1.6,123,Бензин,2460,автоматическая,передний,Левый,Не требует ремонта,2,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1101555314-3b84e3e8/
Kia Rio IV,800000,2017,118000,седан,белый,1.6,123,Бензин,4182,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1104196011-104e96eb/
Kia Rio III Рестайлинг,700000,2015,70000,седан,серый,1.4,107,Бензин,3638,механическая,передний,Левый,Не требует ремонта,1,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1104662866-a9af9cc6/
Kia Rio III Рестайлинг,630000,2017,275000,седан,белый,1.6,123,Бензин,4182,механическая,передний,Левый,Не требует ремонта,1,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1103242614-be41247f/
Kia Rio III,480000,2012,105000,седан,синий,1.4,107,Бензин,3638,механическая,передний,Левый,Не требует ремонта,3 или больше,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1104632217-209cd178/
Kia Rio 6-speed III,550599,2014,211000,седан,красный,1.6,123,Бензин,4182,автоматическая,передний,Левый,Не требует ремонта,3 или больше,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1102963385-19e7206e/
Kia Rio IV Рестайлинг,1200000,2020,15000,седан,белый,1.6,123,Бензин,2460,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1104649389-63591ce4/
Kia Rio III Рестайлинг,769000,2016,60000,хэтчбек 5 дв.,серый,1.4,107,Бензин,2140,механическая,передний,Левый,Не требует ремонта,1,Оригинал,5.1,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1104265777-43c10ef8/
Kia Rio III,480000,2013,112500,седан,голубой,1.4,107,Бензин,3638,автоматическая,передний,Левый,Не требует ремонта,3 или больше,Оригинал,4.8,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1104199471-bcbf6606/
Kia Rio III,720000,2014,142000,седан,красный,1.4,107,Бензин,3638,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1104643561-39d52eb1/
Kia Rio III Рестайлинг,825000,2016,66386,седан,белый,1.6,123,Бензин,2583,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1104103635-a4c9ea3b/
Kia Rio IV,800000,2017,61000,седан,белый,1.6,123,Бензин,4182,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1104823230-761cc90f/
Kia Rio III Рестайлинг,640000,2015,145000,седан,серый,1.6,123,Бензин,4182,механическая,передний,Левый,Не требует ремонта,1,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1104675160-b9a051af/
Kia Rio II Рестайлинг,390000,2011,165300,седан,бежевый,1.4,95,Бензин,950,механическая,передний,Левый,Не требует ремонта,2,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1104802919-b6d67195/
Kia Rio III Рестайлинг,680000,2015,65000,седан,голубой,1.4,107,Бензин,3210,механическая,передний,Левый,Не требует ремонта,1,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1104636818-71870615/
Kia Rio III Рестайлинг,399000,2015,407275,седан,белый,1.4,107,Бензин,3638,механическая,передний,Левый,Не требует ремонта,2,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1104767069-b127220a/
Kia Rio III,450000,2014,87776,седан,белый,1.4,107,Бензин,3210,механическая,передний,Левый,Не требует ремонта,3 или больше,Дубликат,,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1101715378-681720fa/
Kia Rio III Рестайлинг,669000,2015,126285,седан,белый,1.6,123,Бензин,4182,механическая,передний,Левый,Не требует ремонта,1,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1104853605-2edf1e8b/
Kia Rio IV,950000,2017,67600,седан,чёрный,1.6,123,Бензин,3690,механическая,передний,Левый,Не требует ремонта,1,Оригинал,3.5,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1104803868-8abda112/
Kia Rio III Рестайлинг,599000,2016,105000,седан,белый,1.6,123,Бензин,3075,автоматическая,передний,Левый,Не требует ремонта,3 или больше,Оригинал,1.8,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1102332956-930c4229/
Kia Rio II Рестайлинг,355000,2010,204000,седан,белый,1.4,95,Бензин,950,механическая,передний,Левый,Не требует ремонта,2,Дубликат,,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1103002712-6f0c516b/
Kia Rio I Рестайлинг,130000,2005,24094,универсал 5 дв.,белый,1.5,108,Бензин,2160,механическая,передний,Левый,Не требует ремонта,2,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1103739074-120d8895/
Kia Rio 6-speed III,620000,2014,132000,седан,бежевый,1.6,123,Бензин,3592,механическая,передний,Левый,Не требует ремонта,1,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1104847998-474a9e90/
Kia Rio III,465000,2014,270000,седан,белый,1.4,107,Бензин,3638,механическая,передний,Левый,Не требует ремонта,1,Дубликат,,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1104166751-97f341e6/
Kia Rio II Рестайлинг,399000,2011,150000,седан,белый,1.4,95,Бензин,950,механическая,передний,Левый,Не требует ремонта,3 или больше,Дубликат,,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1104157102-528afa25/
Kia Rio III,430000,2012,205000,седан,серебристый,1.4,107,Бензин,3638,механическая,передний,Левый,Не требует ремонта,3 или больше,Дубликат,,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1103392143-2d634c26/
Kia Rio 5-speed III,360000,2012,300000,хэтчбек 5 дв.,белый,1.6,123,Бензин,4182,механическая,передний,Левый,Не требует ремонта,3 или больше,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1104749534-747b6349/
Kia Rio II Рестайлинг,385000,2010,85000,седан,синий,1.4,95,Бензин,1900,механическая,передний,Левый,Не требует ремонта,3 или больше,Дубликат,,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1103668889-2f4229df/
Kia Rio III Рестайлинг,400000,2016,287547,седан,серебристый,1.4,107,Бензин,3638,автоматическая,передний,Левый,Не требует ремонта,3 или больше,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1104860284-66c50e55/
Kia Rio II Рестайлинг,410000,2011,134500,седан,серебристый,1.4,97,Бензин,970,механическая,передний,Левый,Не требует ремонта,3 или больше,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1104618134-8ef1841f/
Kia Rio II,299000,2008,200000,седан,серый,1.4,97,Бензин,970,механическая,передний,Левый,Не требует ремонта,3 или больше,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1104853729-31e31a13/
Kia Rio III,360000,2012,323000,седан,белый,1.4,107,Бензин,3638,механическая,передний,Левый,Не требует ремонта,3 или больше,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1104730062-7d47a7b0/
Kia Rio III,349999,2013,330000,седан,белый,1.4,107,Бензин,3638,механическая,передний,Левый,Не требует ремонта,3 или больше,Дубликат,,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1104622472-cf53da12/
Kia Rio 4-speed III,500000,2012,361000,седан,чёрный,1.6,123,Бензин,4182,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1104861651-182b9c35/
Kia Rio III Рестайлинг,650000,2017,125000,седан,белый,1.6,123,Бензин,4182,автоматическая,передний,Левый,Не требует ремонта,2,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1104641922-1e229461/
Kia Rio III Рестайлинг,700000,2016,115000,седан,белый,1.6,123,Бензин,4182,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,5.4,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1104633925-e78ed9e5/
Kia Rio I,90000,2000,157000,седан,синий,1.5,97,Бензин,1940,автоматическая,передний,Левый,Не требует ремонта,3 или больше,Дубликат,,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1103293221-b0eb4e2c/
Kia Rio IV,1200000,2019,5900,седан,чёрный,1.6,123,Бензин,4182,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1104778266-ff732b1e/
Kia Rio III,530000,2013,170000,седан,синий,1.4,107,Бензин,3210,механическая,передний,Левый,Не требует ремонта,3 или больше,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1104270915-d35503f8/
Kia Rio IV,910000,2019,17500,седан,белый,1.6,123,Бензин,3075,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1102449678-e99a37c6/
Kia Rio III Рестайлинг,450000,2016,268000,седан,белый,1.4,107,Бензин,3638,автоматическая,передний,Левый,Не требует ремонта,2,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1104217373-6a5fd37a/
Kia Rio IV,880000,2017,61000,седан,белый,1.6,123,Бензин,4182,автоматическая,передний,Левый,Не требует ремонта,2,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1103560249-83269501/
Kia Rio III Рестайлинг,480000,2017,220000,седан,белый,1.4,107,Бензин,3638,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1104689076-57366d23/
Kia Rio III Рестайлинг,630000,2015,98000,седан,белый,1.6,123,Бензин,4182,автоматическая,передний,Левый,Не требует ремонта,3 или больше,Дубликат,1.6,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1104799770-574c0662/
Kia Rio III Рестайлинг,550000,2016,145000,седан,коричневый,1.6,123,"Бензин, газобаллонное оборудование",4182,механическая,передний,Левый,Не требует ремонта,2,Оригинал,2.2,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1095438778-aca02de4/
Kia Rio III Рестайлинг,660000,2017,124500,седан,белый,1.6,123,Бензин,4182,автоматическая,передний,Левый,Не требует ремонта,2,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1104622473-1742a561/
Kia Rio III Рестайлинг,470000,2016,255000,седан,белый,1.4,107,Бензин,3638,автоматическая,передний,Левый,Не требует ремонта,2,Оригинал,11.9,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1104816260-17d8129b/
Kia Rio 4-speed III,605000,2013,101000,седан,белый,1.6,123,Бензин,4182,автоматическая,передний,Левый,Не требует ремонта,2,Оригинал,3.8,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1101594549-b8c965fb/
Kia Rio X-Line IV,1200000,2019,24000,хэтчбек 5 дв.,чёрный,1.6,123,Бензин,2460,автоматическая,передний,Левый,Не требует ремонта,2,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1104762254-00aff644/
Kia Rio III Рестайлинг,400000,2015,150000,седан,жёлтый,1.4,107,Бензин,3638,механическая,передний,Левый,Не требует ремонта,2,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1102350277-7b2ef2e3/
Kia Rio III Рестайлинг,600000,2016,94000,хэтчбек 5 дв.,чёрный,1.6,123,Бензин,4182,механическая,передний,Левый,Не требует ремонта,2,Оригинал,3.7,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1104697824-17e52702/
Kia Rio III Рестайлинг,735000,2016,128300,седан,белый,1.6,123,Бензин,3075,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,4.9,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1104774342-44f66339/
Kia Rio IV,900000,2019,57000,седан,белый,1.6,123,Бензин,4182,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,1.9,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1104704704-3f76f0c3/
Kia Rio IV,820000,2019,57000,седан,синий,1.6,123,Бензин,4182,механическая,передний,Левый,Не требует ремонта,2,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1103754703-133596aa/
Kia Rio III Рестайлинг,450000,2017,300000,хэтчбек 5 дв.,белый,1.4,107,"Бензин, газобаллонное оборудование",3638,механическая,передний,Левый,Не требует ремонта,2,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1104161297-0d658e51/
Kia Rio 6-speed III,640000,2015,73000,хэтчбек 5 дв.,серебристый,1.6,123,Бензин,3075,механическая,передний,Левый,Не требует ремонта,2,Оригинал,1.8,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1103955293-187f0ee3/
Kia Rio IV,1150000,2019,12500,седан,синий,1.6,123,Бензин,4182,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,1.6,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1102578716-a8361862/
Kia Rio IV,870000,2019,72000,седан,серый,1.6,123,Бензин,4182,механическая,передний,Левый,Не требует ремонта,1,Оригинал,2.5,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1104623953-a2dd4f22/
Kia Rio IV,850000,2017,27000,седан,синий,1.4,100,Бензин,1200,автоматическая,передний,Левый,Не требует ремонта,2,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1086872728-bce7d263/
Kia Rio IV,1200000,2020,17000,седан,чёрный,1.6,123,Бензин,3592,автоматическая,передний,Левый,Не требует ремонта,2,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1104167516-5b58ee50/
Kia Rio IV,900000,2018,92000,седан,белый,1.6,123,Бензин,4182,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,3.2,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1104681413-88c94dc1/
Kia Rio I Рестайлинг,148000,2002,198000,седан,красный,1.5,98,Бензин,980,автоматическая,передний,Левый,Не требует ремонта,3 или больше,Дубликат,,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1104754034-7fb19d10/
Kia Rio III Рестайлинг,650000,2016,160000,седан,чёрный,1.6,123,Бензин,4182,автоматическая,передний,Левый,Не требует ремонта,3 или больше,Оригинал,1.2,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1104839741-a867d5c5/
Kia Rio III,400000,2012,314500,седан,белый,1.4,107,Бензин,3638,механическая,передний,Левый,Не требует ремонта,3 или больше,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1103991445-98d6a6f8/
Kia Rio 5-speed III,505000,2012,90000,хэтчбек 5 дв.,зелёный,1.6,123,Бензин,4182,механическая,передний,Левый,Не требует ремонта,2,Оригинал,7.6,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1104583768-29394355/
Kia Rio III Рестайлинг,730000,2016,75000,седан,серый,1.6,123,Бензин,4182,автоматическая,передний,Левый,Не требует ремонта,2,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1104088793-1b32bd74/
Kia Rio 6-speed III,680000,2015,133000,седан,чёрный,1.6,123,Бензин,4182,автоматическая,передний,Левый,Не требует ремонта,2,Оригинал,3.9,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1104859158-88037319/
Kia Rio IV,850000,2019,120000,седан,белый,1.6,123,Бензин,3075,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,1.7,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1104197537-ecea7f06/
Kia Rio 4-speed III,610000,2011,112000,седан,серый,1.6,123,Бензин,4182,автоматическая,передний,Левый,Не требует ремонта,2,Оригинал,2.9,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1104717711-5f2fbe40/
Kia Rio III,345000,2012,210000,седан,чёрный,1.4,107,Бензин,3638,механическая,передний,Левый,Не требует ремонта,2,Оригинал,3.5,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1104679992-b7b3ed6d/
Kia Rio IV,950000,2019,23000,седан,серый,1.6,123,Бензин,4182,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,2.5,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1104116457-e48494b5/
Kia Rio III Рестайлинг,560000,2016,131000,седан,белый,1.4,107,Бензин,3638,автоматическая,передний,Левый,Не требует ремонта,3 или больше,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1104670481-1a4ace71/
Kia Rio IV,998000,2019,86000,седан,белый,1.6,123,Бензин,4182,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,1.4,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1104846203-0b22bbba/
Kia Rio IV,990000,2019,20600,седан,коричневый,1.6,123,Бензин,4182,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1103323034-80882b6c/
Kia Rio X-Line IV,999999,2019,21000,хэтчбек 5 дв.,синий,1.6,123,Бензин,3075,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1104701929-c0e6712f/
Kia Rio X-Line IV,1200000,2018,25000,хэтчбек 5 дв.,синий,1.6,123,Бензин,4182,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,1.7,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1099789396-c08b5caa/
Kia Rio III Рестайлинг,700000,2015,115000,хэтчбек 5 дв.,красный,1.6,123,Бензин,3690,автоматическая,передний,Левый,Не требует ремонта,2,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1093491752-4a8f60b0/
Kia Rio IV,1050000,2019,82900,седан,белый,1.6,123,Бензин,4182,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1104705527-15544e19/
Kia Rio III,399000,2013,240000,седан,серый,1.4,107,Бензин,2140,механическая,передний,Левый,Не требует ремонта,3 или больше,Дубликат,,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1104706409-c354ed28/
Kia Rio X-Line IV,1050000,2017,34100,хэтчбек 5 дв.,белый,1.6,123,Бензин,2460,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1101206728-db7065c9/
Kia Rio IV,850000,2018,79000,седан,серебристый,1.6,123,Бензин,4182,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,2.8,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1102963115-346d6f2a/
